age,weight_kg,height_cm,vaccinated,is_male,health_score,exercise_hours,feeding_frequency,grooming_needs
8,25.62,78,False,True,8.71,4.91,four times,10
7,11.2,49,True,False,0.72,0.57,thrice,6
3,19.79,88,True,False,5.95,3.76,twice,8
7,38.12,60,False,True,9.79,1.01,twice,6
5,36.97,50,False,False,8.19,4.92,twice,2
5,18.36,21,True,False,2.87,4.56,twice,3
6,10.51,65,False,False,8.31,2.8,four times,8
1,21.38,35,True,True,9.89,3.83,twice,8
7,23.71,90,False,False,0.3,2.38,twice,2
8,28.85,39,False,True,6.55,0.17,twice,4
4,32.98,44,True,False,1.71,0.68,twice,2
4,11.11,56,True,True,7.81,1.24,four times,6
5,23.23,48,True,True,7.07,3.59,twice,2
2,39.95,22,False,False,5.22,4.36,thrice,3
7,16.56,77,False,False,2.01,0.42,thrice,9
9,33.9,63,False,True,7.29,0.62,twice,10
8,32.35,32,True,True,3.77,3.08,thrice,3
10,17.12,46,False,False,7.7,2.95,twice,8
9,12.1,61,True,True,7.48,0.51,thrice,9
3,22.68,74,False,False,0.83,1.11,twice,9
1,28.02,54,False,False,5.75,3.22,twice,2
9,35.17,52,True,True,1.96,2.4,twice,8
5,35.9,44,False,True,9.5,3.23,twice,8
7,39.11,48,True,False,3.96,2.98,four times,5
10,37.02,48,True,True,7.28,4.46,thrice,2
7,11.13,27,True,False,4.15,0.78,thrice,9
8,36.88,54,True,True,6.59,1.06,thrice,7
4,36.57,94,False,False,8.67,2.85,twice,6
7,26.64,58,True,False,1.91,4.52,four times,9
10,23.32,93,False,False,6.27,2.58,four times,4
5,31.7,21,True,False,7.65,3.29,thrice,3
7,14.21,96,True,True,7.11,2.63,twice,5
10,18.16,78,True,True,7.48,4.0,thrice,10
6,8.4,57,True,False,5.4,1.41,twice,9
7,25.07,46,False,True,6.01,0.82,thrice,8
10,34.97,63,False,True,6.95,3.11,twice,8
8,22.52,39,True,False,8.83,0.2,thrice,3
6,39.5,80,False,True,5.35,1.25,thrice,7
5,26.98,34,False,True,6.34,4.77,four times,10
8,29.53,35,False,False,1.7,3.62,four times,5
8,27.73,63,True,True,4.82,0.02,thrice,4
3,20.08,44,True,True,7.72,1.06,twice,6
2,5.43,39,True,True,8.02,0.28,thrice,2
8,37.32,81,False,True,3.22,0.22,four times,7
4,21.73,99,False,False,8.27,2.26,thrice,8
8,18.84,56,True,True,7.85,2.49,four times,9
6,28.48,63,True,True,0.81,0.22,twice,1
5,7.83,30,True,True,5.49,2.69,twice,6
1,25.65,33,False,True,4.02,3.05,thrice,4
1,37.51,22,False,False,7.08,0.92,thrice,10
9,9.34,57,True,True,0.81,0.47,four times,6
1,13.49,92,True,True,8.97,4.04,twice,2
2,21.49,25,False,True,8.53,1.5,four times,3
5,15.94,87,False,True,2.01,1.93,four times,8
2,9.59,63,False,True,1.13,4.09,thrice,7
9,35.6,90,True,False,7.25,0.28,thrice,10
6,13.08,80,True,False,1.77,2.43,twice,9
7,7.33,47,False,True,6.86,3.77,twice,5
3,12.83,22,False,True,0.48,0.25,thrice,2
4,30.73,26,True,False,1.88,4.17,twice,7
2,26.06,40,True,True,8.9,3.01,thrice,2
6,23.35,75,False,False,3.95,0.75,four times,7
4,25.56,80,False,True,3.29,1.71,thrice,5
10,6.06,60,False,True,4.01,1.96,four times,2
7,25.2,28,False,True,3.99,4.22,thrice,5
7,34.1,47,False,True,5.11,0.18,twice,5
5,7.89,30,True,False,5.05,1.85,thrice,4
3,25.35,71,False,False,8.19,2.94,twice,10
7,21.29,59,True,True,6.72,1.98,four times,8
7,26.78,87,False,True,7.62,3.47,thrice,1
5,29.91,75,False,False,0.56,2.92,twice,8
9,17.29,71,False,True,1.19,1.28,four times,9
5,33.75,87,True,True,2.45,4.29,twice,5
7,34.14,26,False,False,6.77,3.04,twice,7
9,22.62,99,False,True,0.26,1.9,twice,5
3,26.37,26,False,True,2.2,1.71,twice,5
7,16.93,63,False,False,9.37,2.28,twice,7
5,10.77,23,False,True,3.04,1.75,four times,9
8,36.37,40,True,True,2.69,2.61,four times,8
5,18.85,27,False,True,6.92,2.13,twice,9
5,13.5,39,False,False,8.06,2.64,thrice,10
7,17.12,54,False,False,8.94,4.45,four times,6
10,32.56,44,True,False,0.74,0.9,thrice,8
4,29.36,42,True,True,2.42,0.07,four times,9
7,23.13,48,True,True,0.62,4.49,thrice,9
5,21.42,37,False,True,3.99,3.06,four times,7
5,19.73,92,True,True,9.0,4.91,twice,4
1,35.78,40,False,True,4.75,4.82,thrice,6
5,35.63,63,True,True,0.88,0.04,four times,6
8,29.2,70,True,False,2.54,1.49,four times,7
1,28.84,67,False,False,8.45,2.14,twice,7
3,28.55,36,True,True,0.49,3.26,thrice,4
9,39.97,46,False,True,9.11,4.54,four times,10
8,38.15,43,True,True,7.05,2.1,twice,8
3,26.08,25,True,True,5.64,4.55,four times,7
6,20.53,85,False,True,4.02,1.35,thrice,8
1,35.75,22,True,False,9.89,1.55,four times,5
8,25.1,58,False,True,1.84,2.72,twice,8
10,7.11,79,True,True,2.78,2.85,thrice,4
5,7.85,37,True,False,4.76,2.41,four times,10
9,6.1,51,False,True,4.34,3.04,thrice,2
9,25.59,90,True,True,3.19,1.83,four times,6
2,35.82,90,False,True,9.5,1.7,four times,6
10,25.37,37,False,False,2.39,2.21,thrice,6
8,21.2,89,False,True,3.72,2.18,four times,2
6,27.28,86,True,True,3.85,2.61,twice,5
9,36.62,42,True,False,3.06,1.56,thrice,5
5,25.04,95,False,True,4.32,0.56,thrice,5
10,28.87,76,True,True,0.01,4.63,thrice,7
8,23.36,94,False,False,9.34,2.37,thrice,2
2,18.02,31,True,False,3.95,2.31,thrice,8
3,20.13,31,True,True,8.96,1.04,thrice,3
2,33.77,44,False,True,1.37,1.88,four times,7
6,26.2,47,True,False,3.72,3.39,twice,8
6,23.84,21,False,True,9.94,0.47,thrice,6
3,19.57,37,True,True,0.11,2.33,thrice,7
8,13.59,37,True,False,3.19,0.14,thrice,5
2,6.94,78,True,True,0.32,0.11,four times,5
5,37.73,52,False,True,7.56,3.65,twice,5
10,18.73,53,True,True,6.03,1.44,thrice,4
8,25.66,28,False,True,8.98,4.73,twice,9
10,5.61,82,True,True,4.54,1.21,twice,3
9,26.5,62,True,False,6.07,3.05,four times,8
1,11.93,27,False,False,4.92,4.02,twice,5
7,9.45,50,False,False,8.67,4.54,twice,4
1,22.72,49,True,True,6.99,0.81,four times,1
8,27.09,54,False,True,3.64,0.38,thrice,1
5,37.11,53,True,True,6.79,3.26,thrice,9
8,24.47,21,True,False,6.61,0.48,twice,7
3,23.23,32,True,True,0.86,4.72,thrice,7
10,8.33,45,False,False,0.24,2.06,four times,4
2,22.62,99,True,True,6.23,1.93,thrice,3
1,30.1,82,False,False,0.86,3.0,twice,1
2,29.5,80,False,False,9.85,1.19,twice,4
4,24.06,89,False,False,8.9,1.32,thrice,8
8,30.53,41,True,False,3.21,0.49,twice,10
7,16.87,22,False,True,0.35,1.67,thrice,4
7,20.49,40,False,False,8.86,3.92,twice,3
8,15.71,20,True,False,6.07,2.99,twice,1
9,6.73,75,True,True,7.53,4.48,four times,2
4,22.46,21,False,False,5.29,2.78,thrice,6
7,6.37,96,False,False,9.88,1.4,four times,7
9,38.85,92,True,False,4.19,0.38,thrice,10
7,5.48,21,False,False,3.94,0.25,four times,10
10,6.48,71,True,True,5.92,2.46,four times,2
1,25.66,47,True,True,7.45,1.93,thrice,9
9,5.3,33,True,False,6.2,1.37,four times,5
9,7.09,100,False,True,5.32,0.15,thrice,1
2,19.3,29,False,True,7.13,2.22,thrice,6
8,37.77,71,True,False,1.94,2.93,thrice,3
2,31.18,93,True,True,9.82,1.84,four times,8
9,34.5,89,True,False,4.79,0.13,four times,9
3,14.79,34,True,True,9.84,2.73,thrice,5
5,14.41,96,False,True,9.84,1.29,twice,4
6,39.05,80,True,True,1.56,0.49,twice,3
6,35.18,24,True,False,1.93,0.14,four times,6
4,19.95,98,False,True,6.78,3.0,thrice,6
4,31.53,63,False,False,5.4,1.51,thrice,1
4,23.66,57,False,True,6.95,2.32,thrice,4
1,35.02,89,True,False,0.58,1.07,twice,4
5,33.74,88,False,False,2.11,1.97,thrice,1
7,37.01,88,True,False,2.38,4.85,twice,7
1,20.72,73,True,False,7.69,4.54,four times,10
1,22.3,41,True,False,9.08,4.27,thrice,7
2,22.19,28,False,False,5.75,2.31,thrice,8
8,37.85,51,True,False,4.02,3.59,thrice,4
2,38.44,26,False,False,3.82,0.31,twice,6
5,15.07,80,True,False,9.35,3.45,twice,9
3,25.51,43,False,True,7.1,0.04,twice,7
6,11.76,35,False,True,9.67,0.16,twice,1
9,20.29,39,True,False,9.43,0.88,four times,6
6,29.77,64,True,True,7.39,3.97,twice,3
7,38.4,34,False,True,3.1,0.44,four times,1
8,14.9,92,True,False,7.59,2.74,twice,10
2,17.69,93,True,False,2.62,4.5,thrice,10
9,11.98,97,True,True,3.76,3.5,thrice,4
10,27.49,54,False,True,1.81,2.3,thrice,2
1,9.65,33,False,True,7.32,2.32,twice,8
5,18.4,84,True,False,6.44,0.66,thrice,6
10,5.0,71,True,False,3.34,4.2,four times,7
4,23.22,49,False,False,6.2,2.97,twice,10
5,15.28,54,False,True,8.58,3.97,twice,10
1,32.56,83,True,False,5.93,3.24,four times,7
3,37.74,84,False,False,6.05,0.25,four times,9
7,6.36,69,False,False,4.54,0.12,thrice,7
2,35.0,45,True,False,6.44,3.18,thrice,9
3,26.03,90,False,True,6.18,3.37,twice,10
9,33.88,52,True,True,0.63,1.31,twice,10
6,16.65,21,False,True,8.12,2.7,thrice,4
7,22.81,97,True,True,9.11,0.91,twice,3
8,6.09,96,False,False,0.84,1.45,thrice,4
9,28.19,46,False,False,0.81,0.09,four times,7
8,16.48,67,True,True,0.37,4.72,twice,2
5,28.87,43,True,False,1.17,1.55,thrice,7
5,13.97,30,False,True,3.66,2.16,thrice,3
1,20.17,54,False,True,3.5,2.53,twice,4
8,31.32,25,False,False,0.45,0.25,four times,4
1,24.59,73,True,False,0.35,1.11,thrice,5
5,20.95,100,True,True,2.56,1.22,twice,5
1,29.93,32,True,False,7.31,4.23,four times,4
3,11.81,99,False,True,1.58,3.26,twice,2
4,6.74,60,False,False,8.63,4.37,twice,3
9,25.98,77,False,False,1.39,2.26,twice,1
4,25.61,25,False,True,7.55,4.29,thrice,10
9,12.04,100,False,False,3.42,1.94,four times,9
8,8.73,31,False,False,8.14,0.51,thrice,5
9,32.31,60,True,True,7.03,0.59,thrice,7
4,18.99,23,True,True,3.1,2.8,four times,6
10,24.53,53,True,False,4.82,0.94,thrice,10
5,8.43,33,True,True,5.54,1.97,twice,2
7,11.87,84,True,True,4.96,1.06,four times,1
9,27.8,44,True,False,0.04,3.09,twice,3
8,11.11,95,False,False,6.61,3.92,four times,1
5,13.88,58,False,False,7.51,0.71,twice,9
3,15.74,68,False,False,8.75,3.41,four times,4
8,33.21,37,True,False,5.98,3.29,twice,10
2,36.39,27,True,True,3.37,1.18,thrice,3
9,8.6,23,True,False,4.13,3.06,four times,9
7,12.54,35,True,True,6.7,1.84,twice,3
5,8.4,88,True,True,7.28,0.73,twice,5
4,13.61,40,False,False,8.74,4.82,thrice,5
4,10.25,83,False,False,6.2,4.62,twice,5
2,36.76,45,False,True,7.66,1.59,four times,2
7,37.6,24,False,True,1.36,1.15,four times,8
2,5.83,34,False,True,8.21,3.04,four times,5
2,32.99,96,True,True,5.33,3.32,four times,2
2,14.03,34,False,False,1.66,3.46,four times,5
5,29.25,47,False,True,3.23,4.71,four times,4
6,25.62,70,False,True,4.08,3.65,four times,7
9,22.92,75,True,False,3.36,1.02,four times,1
2,16.38,34,False,False,8.89,1.82,four times,9
3,39.82,70,False,True,9.33,1.45,four times,6
10,6.62,24,True,False,6.59,0.01,four times,10
6,38.77,65,False,True,7.49,3.99,four times,6
7,31.28,84,False,False,0.85,2.73,twice,9
3,6.07,35,True,True,1.58,2.42,four times,4
3,26.65,27,False,True,8.6,0.47,thrice,5
4,5.96,54,False,True,2.88,4.28,thrice,5
4,31.24,33,True,False,9.68,1.73,four times,6
9,27.79,88,True,False,7.94,3.0,twice,6
7,33.36,88,False,True,7.48,1.21,four times,8
5,20.92,73,True,True,2.78,4.72,thrice,7
3,15.16,64,False,False,7.11,1.41,thrice,6
3,32.44,72,False,True,4.1,3.52,thrice,5
6,26.69,73,False,True,2.89,1.22,four times,8
10,33.27,27,False,False,5.73,3.46,four times,6
6,31.6,74,False,True,2.72,0.16,twice,5
7,10.58,48,True,False,6.4,3.67,four times,8
4,5.12,53,True,False,6.62,1.16,thrice,9
3,24.02,88,True,False,0.35,1.04,twice,10
2,10.26,95,True,True,9.95,1.14,thrice,8
6,13.78,82,True,False,3.29,2.44,four times,7
9,9.2,46,True,True,9.35,3.05,twice,3
10,36.29,90,False,True,8.1,4.19,twice,8
6,7.88,44,True,False,5.04,3.79,four times,6
1,38.88,22,True,True,2.6,1.45,thrice,7
6,23.91,74,False,False,9.67,2.15,twice,2
7,10.57,99,True,False,9.5,3.75,thrice,4
6,27.08,63,True,False,4.23,3.35,four times,1
4,19.96,64,False,True,8.57,1.59,thrice,9
1,37.61,61,True,False,7.2,1.39,twice,9
2,6.09,75,True,False,9.35,2.13,four times,7
1,29.45,83,False,False,1.87,3.16,four times,4
3,25.3,38,False,True,3.56,4.12,four times,8
3,25.51,75,False,True,7.14,4.85,twice,9
8,23.81,61,True,True,7.89,4.9,twice,10
8,6.18,20,True,True,9.65,0.94,twice,4
4,24.69,31,False,True,2.53,0.72,thrice,10
4,13.97,97,False,False,4.17,1.41,four times,8
6,13.91,63,False,True,9.42,2.88,thrice,5
4,36.19,31,False,True,8.42,2.93,four times,3
5,29.07,45,False,True,3.18,2.05,thrice,5
8,29.94,27,False,False,1.44,3.26,thrice,10
1,38.4,37,True,False,0.37,4.31,thrice,5
2,30.88,33,True,True,5.98,1.73,twice,1
9,5.53,78,True,True,8.66,3.77,thrice,4
2,14.87,92,False,True,4.09,4.64,four times,7
5,37.15,42,False,True,2.47,1.8,thrice,10
10,27.16,87,True,False,3.13,0.71,twice,3
8,14.25,63,True,True,4.24,4.58,thrice,5
10,17.88,50,True,False,1.39,4.01,four times,9
1,24.36,42,False,False,8.78,2.47,twice,10
4,18.46,40,False,False,6.43,4.57,four times,5
2,26.32,44,True,True,3.17,2.71,thrice,4
6,15.42,22,False,True,7.44,3.84,twice,6
3,31.3,91,False,False,3.15,1.2,thrice,10
10,31.37,93,False,True,4.85,4.27,thrice,1
10,11.07,97,True,True,0.53,4.94,four times,2
7,32.18,66,False,False,3.81,4.09,four times,3
1,23.47,89,False,False,0.68,2.75,thrice,10
4,28.73,51,False,False,4.9,3.24,twice,1
4,21.95,95,True,True,1.19,4.39,four times,6
9,34.45,35,True,True,7.32,3.31,four times,9
7,28.24,27,False,False,0.59,4.48,four times,2
10,14.73,29,False,False,7.65,4.9,four times,1
7,36.55,93,True,False,7.67,3.89,four times,8
6,32.66,73,False,False,5.37,1.78,thrice,10
6,34.64,65,True,True,1.54,0.32,thrice,7
1,25.72,61,False,False,1.1,0.86,four times,3
3,28.47,21,True,True,3.91,0.78,thrice,10
3,21.23,23,False,False,2.67,0.45,twice,3
8,17.2,75,True,False,7.82,2.35,thrice,4
7,39.98,73,False,True,1.25,1.68,thrice,2
9,6.26,76,False,False,3.52,0.93,thrice,9
6,9.08,47,False,False,8.87,3.82,thrice,1
4,32.29,25,True,True,2.27,1.21,four times,7
2,11.25,71,True,True,3.94,1.21,twice,4
1,33.68,34,True,False,9.33,1.99,thrice,8
9,17.07,76,False,True,9.15,4.2,twice,6
2,31.5,41,False,True,6.42,4.64,thrice,10
8,37.63,40,False,False,6.57,2.74,four times,10
6,13.26,21,True,False,3.34,3.67,twice,10
3,12.53,33,False,True,2.96,3.85,four times,8
5,34.09,60,True,False,5.62,2.31,thrice,7
3,29.89,48,True,True,7.23,2.13,twice,3
1,16.56,40,True,True,2.49,0.76,four times,2
1,37.87,81,True,False,3.02,1.35,twice,9
6,16.3,29,True,False,2.67,3.13,four times,2
3,32.22,97,False,True,7.52,0.69,four times,5
4,23.3,47,True,False,5.94,0.51,thrice,5
9,27.62,81,True,False,1.06,4.79,twice,2
3,28.25,48,False,True,6.17,3.93,twice,4
10,9.33,73,True,False,2.82,0.68,twice,9
5,38.22,43,True,True,6.12,1.31,four times,8
7,34.68,53,False,False,1.0,1.65,twice,9
4,7.55,33,True,False,7.6,2.61,thrice,5
5,39.94,77,True,False,4.98,3.4,four times,7
6,29.57,99,True,True,4.36,4.36,thrice,6
6,16.74,61,True,False,5.28,3.22,four times,8
10,6.61,50,True,True,1.56,0.67,twice,6
2,22.31,78,False,False,2.39,4.66,thrice,2
6,14.07,25,False,False,1.6,3.23,four times,7
9,34.41,90,False,False,3.25,1.43,twice,8
3,15.96,94,False,False,8.68,3.79,four times,1
7,19.02,83,False,True,3.96,0.46,thrice,10
10,13.04,49,False,True,9.46,2.95,four times,1
6,34.24,83,False,True,8.44,3.19,twice,2
5,15.88,70,False,False,7.69,3.68,twice,5
9,18.19,97,False,False,8.89,4.6,thrice,9
5,24.0,49,True,False,4.52,4.77,four times,4
8,20.62,68,False,True,8.67,4.61,twice,3
6,32.91,72,False,False,4.47,4.01,four times,6
10,13.83,99,True,True,9.04,4.6,four times,9
10,27.11,79,True,False,8.45,0.27,four times,5
5,33.42,83,False,False,9.0,3.82,four times,7
9,16.36,92,True,False,1.71,3.03,thrice,4
4,28.33,27,True,False,1.51,2.87,twice,2
4,38.58,62,True,True,2.04,0.06,thrice,3
8,29.38,47,False,True,5.15,1.51,twice,4
10,10.34,30,False,True,4.33,2.22,thrice,1
9,8.11,76,False,True,6.32,3.87,twice,7
6,30.16,46,True,True,1.06,0.12,thrice,10
3,22.66,77,False,False,9.45,3.48,four times,3
4,10.17,26,True,False,6.11,4.47,four times,1
7,19.34,65,False,True,3.79,4.97,four times,2
5,27.19,31,False,False,5.99,2.16,thrice,10
3,36.3,78,False,True,6.78,0.49,four times,3
4,25.61,85,True,False,6.03,3.64,four times,8
3,19.56,83,False,True,0.64,3.65,twice,2
3,10.68,90,False,True,0.73,1.5,thrice,1
4,10.24,46,True,False,5.65,1.36,four times,10
8,28.18,54,False,True,1.87,1.12,four times,2
8,12.91,89,True,True,5.25,0.41,twice,7
1,28.19,76,False,True,7.74,3.47,twice,6
2,36.81,86,True,False,6.23,1.27,twice,3
4,37.77,47,False,True,8.61,2.93,twice,7
10,27.87,93,False,False,1.57,0.66,twice,1
2,13.3,50,False,False,5.01,1.72,thrice,8
10,15.51,77,False,True,6.76,2.33,twice,4
5,28.63,58,False,False,2.95,1.26,thrice,8
4,8.23,60,True,True,9.9,4.61,four times,6
10,38.42,68,True,False,0.88,3.05,twice,8
10,31.76,24,True,False,2.19,2.24,twice,6
3,13.28,93,False,True,7.28,0.82,four times,6
10,33.44,74,False,False,2.54,2.65,four times,2
6,20.66,26,True,False,3.39,3.75,thrice,2
10,33.08,40,True,True,0.44,0.66,four times,1
5,7.3,91,False,False,3.42,0.23,twice,9
3,12.11,20,True,True,5.81,1.78,four times,8
5,31.17,79,False,False,0.76,3.33,four times,7
1,19.69,70,True,True,6.82,0.03,four times,8
4,36.89,72,True,False,8.78,4.52,twice,8
2,38.37,62,False,True,9.39,4.6,four times,8
7,16.97,89,True,True,1.75,2.09,twice,4
8,27.41,50,False,True,9.35,4.41,twice,8
7,22.62,43,True,True,2.77,4.34,twice,8
9,19.19,86,True,False,5.9,2.62,twice,5
10,36.68,72,False,False,3.32,1.23,thrice,6
8,6.32,25,True,True,6.05,0.37,thrice,1
5,5.31,41,False,True,3.34,3.65,four times,6
7,8.17,45,False,True,9.8,2.11,four times,4
2,17.77,98,False,True,1.27,0.08,four times,7
3,10.42,95,False,False,2.96,2.0,twice,7
1,23.27,67,False,False,1.86,4.48,four times,3
1,35.73,89,False,True,4.32,1.82,four times,8
7,18.04,31,False,False,6.9,3.67,thrice,4
6,8.3,91,False,False,7.01,4.83,four times,4
9,34.26,23,True,True,2.2,0.04,twice,3
5,22.16,68,True,False,6.2,1.98,thrice,4
4,26.33,76,True,True,1.73,2.08,four times,7
2,25.63,83,False,True,8.93,4.54,thrice,10
9,30.0,61,True,True,7.39,0.95,thrice,7
3,19.6,78,False,True,1.62,0.26,four times,6
3,32.1,45,True,True,7.83,2.79,thrice,1
6,26.79,51,True,False,3.01,3.07,twice,2
8,25.02,72,False,True,5.68,0.63,twice,8
4,5.24,63,True,True,3.34,4.48,thrice,8
3,35.68,49,False,False,2.66,4.15,twice,8
4,33.36,81,True,False,2.62,4.05,thrice,5
9,34.77,84,True,True,9.44,0.12,thrice,5
8,19.34,65,False,True,8.78,1.58,four times,9
4,22.04,34,False,True,0.46,2.03,thrice,3
8,6.37,29,False,True,7.38,1.94,four times,5
10,25.76,48,True,True,5.07,4.3,four times,3
9,37.62,98,False,False,2.66,3.87,thrice,8
4,13.98,65,True,True,2.56,4.35,thrice,7
7,5.38,25,False,False,5.82,4.45,thrice,7
8,23.52,70,False,False,9.42,2.6,thrice,3
3,10.69,47,False,False,2.08,0.36,thrice,3
4,9.87,26,True,True,0.35,1.34,thrice,7
10,20.89,29,True,False,6.05,4.4,twice,10
3,36.9,60,True,False,0.63,3.98,four times,7
4,7.8,68,False,False,5.2,4.08,twice,1
10,33.13,69,True,True,7.26,0.86,thrice,6
3,19.02,30,True,False,9.58,1.58,twice,4
5,39.85,87,True,False,1.95,1.19,four times,8
1,8.32,29,True,False,0.52,4.64,four times,5
3,26.17,76,True,True,4.89,3.48,twice,1
9,28.72,85,False,True,8.03,1.78,thrice,8
10,15.74,32,True,False,5.85,3.73,thrice,4
1,30.28,34,True,False,0.05,0.1,four times,5
6,8.97,40,False,False,0.7,4.35,twice,7
9,32.39,29,False,False,0.78,3.65,thrice,5
1,11.09,99,True,False,7.54,3.4,thrice,7
6,15.75,67,False,True,6.69,2.61,thrice,3
2,39.95,86,True,False,6.35,1.69,thrice,9
6,10.79,74,False,True,4.06,2.71,thrice,2
2,29.5,88,True,False,1.7,0.99,twice,5
1,20.92,96,True,True,7.98,0.27,four times,1
3,14.39,69,True,True,1.93,4.52,twice,1
9,9.17,39,False,True,7.5,4.26,twice,6
6,38.53,100,True,False,4.75,0.32,twice,10
10,19.88,78,False,True,9.58,2.06,twice,7
6,28.88,81,True,False,5.14,4.26,thrice,5
3,25.22,42,False,False,0.05,1.88,four times,3
1,34.94,64,False,False,2.68,1.34,thrice,6
1,29.84,61,False,True,6.79,3.42,thrice,3
5,36.87,77,False,False,6.03,4.86,four times,5
5,35.12,78,False,False,5.68,3.74,twice,1
9,16.84,50,False,True,4.53,4.6,twice,5
4,14.04,52,False,True,5.02,4.37,thrice,8
3,6.26,34,False,True,7.89,1.7,twice,2
5,13.26,80,True,False,8.41,3.8,four times,3
5,15.99,74,False,False,5.04,4.18,four times,3
6,38.44,38,True,True,6.8,1.58,twice,1
2,38.08,20,True,False,3.07,0.04,twice,10
6,12.54,56,False,False,2.52,4.42,twice,4
7,12.99,75,False,True,6.95,2.53,four times,9
8,10.29,92,False,True,2.54,3.03,four times,5
10,20.38,20,False,True,5.02,1.5,twice,7
3,23.49,49,True,False,8.7,0.37,twice,1
7,33.73,29,False,True,5.72,3.82,thrice,10
10,13.57,82,True,False,8.46,0.57,twice,10
4,14.04,64,True,False,3.1,2.71,four times,3
2,39.55,37,False,True,7.21,2.05,four times,6
5,18.41,27,False,False,1.87,1.77,thrice,2
3,26.39,72,True,True,4.38,3.51,thrice,8
3,13.09,72,True,True,7.83,1.44,twice,6
8,38.79,52,True,True,9.63,4.07,four times,5
5,32.94,68,False,False,6.55,2.72,thrice,2
7,16.1,96,False,False,3.76,3.07,thrice,7
6,6.48,97,True,True,0.91,3.28,twice,6
5,26.46,88,False,False,8.84,3.6,twice,3
3,28.12,55,False,True,3.93,0.4,twice,7
4,24.36,36,False,False,5.98,3.85,thrice,2
5,21.15,96,True,False,5.96,2.47,twice,9
9,6.8,45,False,False,8.92,2.38,four times,8
9,36.66,92,False,True,6.39,1.25,four times,9
3,12.56,67,False,False,3.81,3.08,twice,6
5,36.81,25,False,False,9.52,3.96,four times,1
7,13.28,35,False,False,0.35,1.68,thrice,1
6,5.09,20,True,False,6.46,1.44,thrice,8
10,32.61,97,False,False,9.24,0.78,thrice,2
3,24.67,47,False,True,4.77,3.0,thrice,10
3,35.85,54,False,False,5.99,4.35,four times,3
5,9.96,21,True,False,7.03,4.21,thrice,4
9,39.29,32,False,False,3.0,3.0,twice,10
4,39.6,47,True,True,5.3,4.39,twice,5
3,22.05,37,False,False,6.83,2.27,twice,5
9,5.07,79,False,True,6.07,4.62,thrice,5
2,13.83,27,True,False,1.04,0.03,thrice,5
6,6.59,47,True,False,1.92,1.41,twice,7
10,7.96,100,True,False,3.54,3.48,four times,3
6,35.81,34,True,False,0.16,4.82,thrice,7
2,19.34,33,False,True,4.87,1.71,thrice,7
8,16.78,87,True,True,3.83,3.41,four times,4
2,8.38,65,True,True,4.23,2.06,twice,1
5,29.58,97,False,True,4.07,1.96,twice,5
1,10.33,76,False,False,4.04,1.14,thrice,8
7,35.86,96,False,True,4.68,3.52,four times,7
1,5.56,51,False,False,6.36,4.94,twice,9
10,11.27,41,False,False,3.41,4.48,thrice,6
5,23.59,51,False,True,0.93,1.85,four times,10
7,23.4,100,True,False,7.7,2.58,thrice,3
3,12.35,28,False,True,9.98,2.19,twice,1
8,36.54,60,True,True,3.74,4.51,twice,5
3,23.19,29,False,True,7.44,2.0,four times,4
7,39.78,64,True,True,5.46,4.91,thrice,10
7,29.75,58,True,True,5.34,1.32,four times,2
3,30.21,90,False,False,1.39,2.5,twice,6
3,8.73,20,False,False,1.22,3.22,four times,7
2,11.05,60,False,False,7.35,0.07,thrice,2
7,5.48,52,False,True,3.06,1.72,twice,3
10,8.73,88,False,True,5.19,4.78,four times,6
9,15.87,24,False,True,5.09,4.48,four times,8
1,26.19,73,False,False,0.85,2.79,four times,7
1,39.59,28,False,False,8.8,3.32,four times,4
5,33.4,87,True,False,8.94,3.58,four times,4
10,11.34,22,False,False,5.36,3.1,twice,8
3,23.73,37,True,False,3.63,0.4,twice,4
4,7.49,91,True,False,6.87,2.19,thrice,7
4,11.56,97,False,False,7.95,0.59,thrice,10
5,6.47,27,True,True,8.96,0.69,four times,1
8,5.03,41,False,True,4.54,1.79,twice,7
10,25.07,29,False,True,6.98,4.57,thrice,10
2,33.11,43,False,True,6.13,0.36,thrice,10
